Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","792","Türkiye","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","1238033.2","A","Official figure"
"EI","Emissions intensities","792","Türkiye","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kt","0.3811","E","Estimated value"
"EI","Emissions intensities","792","Türkiye","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","F1718","Cereals excluding rice","2022","2022","kg CO2eq/kg","0.8222","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2022","2022","kt","934.4919","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","F1718","Cereals excluding rice","2022","2022","t","1136628.69","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","0113","Rice","2022","2022","kg CO2eq/kg","8.3348","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","0113","Rice","2022","2022","kt","719.1685","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","0113","Rice","2022","2022","t","86285","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","14.631","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kt","2533.3341","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","173147.82","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","02211","Raw milk of cattle","2022","2022","kg CO2eq/kg","1.185","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2022","2022","kt","2936.8702","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2022","2022","t","2478325.45","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2022","2022","kg CO2eq/kg","76.855","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2022","2022","kt","1093.6469","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","14230","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","02292","Raw milk of goats","2022","2022","t","9724","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2022","2022","kg CO2eq/kg","24.3107","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2022","2022","kt","3113.4749","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","128070","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","02293","Raw milk of camel","2022","2022","kg CO2eq/kg","18.3417","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","02293","Raw milk of camel","2022","2022","kt","190.7624","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","02293","Raw milk of camel","2022","2022","t","10400.49","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2022","2022","kg CO2eq/kg","1.3942","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2022","2022","kt","41.2578","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","29591.62","A","Official figure"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2022","2022","kg CO2eq/kg","0.5513","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2022","2022","kt","46.8019","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","84894.51","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","4.9751","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kt","0.9997","E","Estimated value"
"EI","Emissions intensities","795","Turkmenistan","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","200.94","I","Imputed value"
"EI","Emissions intensities","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2022","2022","kt","0","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2022","2022","kt","0","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2022","2022","kg CO2eq/kg","2.4741","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2022","2022","kt","0.1577","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","63.74","I","Imputed value"
"EI","Emissions intensities","798","Tuvalu","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2022","2022","kg CO2eq/kg","1.6428","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2022","2022","kt","0.0321","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","19.54","I","Imputed value"
"EI","Emissions intensities","798","Tuvalu","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","56.9358","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kt","7.1853","E","Estimated value"
"EI","Emissions intensities","798","Tuvalu","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","126.2","I","Imputed value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","F1718","Cereals excluding rice","2022","2022","kg CO2eq/kg","0.0948","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2022","2022","kt","298.2685","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","F1718","Cereals excluding rice","2022","2022","t","3146857.93","E","Estimated value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","0113","Rice","2022","2022","kg CO2eq/kg","0.7924","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","0113","Rice","2022","2022","kt","578.4581","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","0113","Rice","2022","2022","t","730000","E","Estimated value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","74.5203","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kt","13972.5973","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","187500.5","I","Imputed value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","02211","Raw milk of cattle","2022","2022","kg CO2eq/kg","4.2854","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2022","2022","kt","7173.8876","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","02211","Raw milk of cattle","2022","2022","t","1674018.39","I","Imputed value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2022","2022","kg CO2eq/kg","124.897","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2022","2022","kt","3966.8519","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","31760.99","I","Imputed value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2022","2022","kg CO2eq/kg","81.9264","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2022","2022","kt","475.1732","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","5800","E","Estimated value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2022","2022","kg CO2eq/kg","1.6403","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2022","2022","kt","115.6194","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","70487.79","I","Imputed value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2022","2022","kg CO2eq/kg","1.0393","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2022","2022","kt","46.6165","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","44851.85","E","Estimated value"
"EI","Emissions intensities","800","Uganda","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","5.2525","E","Estimated value"
"EI","Emissions intensities","800","Uganda","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kt","673.9466","E","Estimated value"
"EI","Emissions intensities","800","Uganda","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","128310.1","I","Imputed value"
"EI","Emissions intensities","804","Ukraine","71761","Emissions intensity","F1718","Cereals excluding rice","2022","2022","kg CO2eq/kg","0.1382","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2022","2022","kt","7371.9637","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","5510","Production","F1718","Cereals excluding rice","2022","2022","t","53347770","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","71761","Emissions intensity","0113","Rice","2022","2022","kg CO2eq/kg","283.6697","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","723113","Emissions (CO2eq) (AR5)","0113","Rice","2022","2022","kt","876.5392","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","5510","Production","0113","Rice","2022","2022","t","3090","A","Official figure"
"EI","Emissions intensities","804","Ukraine","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg CO2eq/kg","9.5012","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kt","2552.0239","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","268600","A","Official figure"
"EI","Emissions intensities","804","Ukraine","71761","Emissions intensity","02211","Raw milk of cattle","2022","2022","kg CO2eq/kg","0.7097","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2022","2022","kt","5390.5705","E","Estimated value"
"EI","Emissions intensities","804","Ukraine","5510","Production","02211","Raw milk of cattle","2022","2022","t","7595600","A","Official figure"
